sample_id,text_original,text_normalized,raw_label,label,source,is_synthetic,is_augmented,is_hard_negative,label_before_review,parent_sample_id,hard_negative_pair,hard_negative_pair_id,hard_negative_pair_similarity,augmentation_method
aug_payment_refund_0249_stg1_002320,"я не знаю, что делать, чтобы попросить вернуть деньи","я не знаю, что делать, чтобы попросить вернуть деньи",payment_refund,payment_refund,ikshana|aug_typo_delete_char,False,True,False,payment_refund,stg1_002320,,,,typo_delete_char
aug_payment_refund_0250_stg1_002309,"помогите мне понять, в каких случаях я могу потребовать вернуть свои деьнги","помогите мне понять, в каких случаях я могу потребовать вернуть свои деьнги",payment_refund,payment_refund,ikshana|aug_typo_swap_adjacent,False,True,False,payment_refund,stg1_002309,,,,typo_swap_adjacent
aug_payment_refund_0251_stg1_002236,"Я заплатил 10$ за заказ, хочу коммпенсацию","я заплатил 10$ за заказ, хочу коммпенсацию",payment_refund,payment_refund,ikshana|aug_typo_duplicate_char,False,True,False,payment_refund,stg1_002236,,,,typo_duplicate_char
aug_payment_refund_0252_stg1_002321,как я могу получить возмещение?,как я могу получить возмещение?,payment_refund,payment_refund,ikshana|aug_punctuation_variant,False,True,False,payment_refund,stg1_002321,,,,punctuation_variant
aug_payment_refund_0253_stg1_002267,возместить 10 длларов,возместить 10 длларов,payment_refund,payment_refund,ikshana|aug_typo_delete_char,False,True,False,payment_refund,stg1_002267,,,,typo_delete_char
aug_payment_refund_0254_stg1_002956,Хочу вернуть деньги за заакз,хочу вернуть деньги за заакз,payment_refund,payment_refund,synthetic_dataset|aug_typo_swap_adjacent,True,True,False,payment_refund,stg1_002956,,,,typo_swap_adjacent
aug_payment_refund_0255_stg1_002193,Какова ставка меежду песо и иеной?,какова ставка меежду песо и иеной?,payment_refund,payment_refund,runlu|aug_typo_duplicate_char,False,True,False,payment_refund,stg1_002193,,,,typo_duplicate_char
aug_payment_refund_0256_stg1_002062,как получить информацию о чертовом статусе моего возмещения,как получить информацию о чертовом статусе моего возмещения,payment_refund,payment_refund,bitext|aug_phrase_compression,False,True,False,payment_refund,stg1_002062,,,,phrase_compression
aug_payment_refund_0257_stg1_002182,Сколько стоит доллар США против рупии??,сколько стоит доллар сша против рупии??,payment_refund,payment_refund,runlu|aug_punctuation_variant,False,True,False,payment_refund,stg1_002182,,,,punctuation_variant
aug_payment_refund_0258_stg1_002341,"хочу поучить счет от Джона, помоги мне","хочу поучить счет от джона, помоги мне",payment_refund,payment_refund,ikshana|aug_typo_delete_char,False,True,False,payment_refund,stg1_002341,,,,typo_delete_char
aug_payment_refund_0259_stg1_002118,помогите мне проверить статсу возврата,помогите мне проверить статсу возврата,payment_refund,payment_refund,ikshana|aug_typo_swap_adjacent,False,True,False,payment_refund,stg1_002118,,,,typo_swap_adjacent
aug_payment_refund_0260_stg1_002205,Сколькко йен за доллары сегодня?,сколькко йен за доллары сегодня?,payment_refund,payment_refund,runlu|aug_typo_duplicate_char,False,True,False,payment_refund,stg1_002205,,,,typo_duplicate_char
aug_payment_refund_0261_stg1_002082,"Я хочу отследить свой чертов возврат средств, как мне это сделать?!","я хочу отследить свой чертов возврат средств, как мне это сделать?!",payment_refund,payment_refund,bitext|aug_punctuation_variant,False,True,False,payment_refund,stg1_002082,,,,punctuation_variant
aug_payment_refund_0262_stg1_002174,Омен валюты,омен валюты,payment_refund,payment_refund,runlu|aug_typo_delete_char,False,True,False,payment_refund,stg1_002174,,,,typo_delete_char
aug_payment_refund_0263_stg1_002238,"Я хотел бы проверить твои чертовы способы оплааты, мне нужна помощь","я хотел бы проверить твои чертовы способы оплааты, мне нужна помощь",payment_refund,payment_refund,bitext|aug_typo_duplicate_char,False,True,False,payment_refund,stg1_002238,,,,typo_duplicate_char
aug_payment_refund_0264_stg1_002197,"Если бы у меня было 500 долларов, сколько бы это было иен?!","если бы у меня было 500 долларов, сколько бы это было иен?!",payment_refund,payment_refund,runlu|aug_punctuation_variant,False,True,False,payment_refund,stg1_002197,,,,punctuation_variant
aug_payment_refund_0265_stg1_002256,мне нужна помощь в поике счета,мне нужна помощь в поике счета,payment_refund,payment_refund,bitext|aug_typo_delete_char,False,True,False,payment_refund,stg1_002256,,,,typo_delete_char
aug_payment_refund_0266_stg1_002130,мне нужна помощь в провекре способов оплаты,мне нужна помощь в провекре способов оплаты,payment_refund,payment_refund,ikshana|aug_typo_swap_adjacent,False,True,False,payment_refund,stg1_002130,,,,typo_swap_adjacent
aug_payment_refund_0267_stg1_002247,"Я хочу узнать больше о вашей чертоввой гарантии возврата денег, можете ли вы найти какую-нибудь информацию?","я хочу узнать больше о вашей чертоввой гарантии возврата денег, можете ли вы найти какую-нибудь информацию?",payment_refund,payment_refund,bitext|aug_typo_duplicate_char,False,True,False,payment_refund,stg1_002247,,,,typo_duplicate_char
